year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2017,MotoGP,12,GBR,Silverstone,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,10,6,19,ES,171.9,+25.279
2017,MotoGP,12,GBR,Silverstone,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,11,5,44,ES,171.5,+30.336
2017,MotoGP,12,GBR,Silverstone,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,12,4,53,ES,171.4,+31.609
2017,MotoGP,12,GBR,Silverstone,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,13,3,17,CZ,171.4,+31.945
2017,MotoGP,12,GBR,Silverstone,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,14,2,8,ES,171.3,+33.567
2017,MotoGP,12,GBR,Silverstone,2562,"Baz, Loris",Reale Avintia Racing,Ducati,15,1,76,FR,171.3,+33.901
2017,MotoGP,12,GBR,Silverstone,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,16,0,43,AU,170.7,+43.012
2017,MotoGP,12,GBR,Silverstone,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,17,0,38,GB,170.3,+48.683
2017,MotoGP,12,GBR,Silverstone,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,171.8,2 Laps
2017,MotoGP,12,GBR,Silverstone,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,-1,0,9,IT,171.8,3 Laps
2017,MotoGP,12,GBR,Silverstone,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,171.8,3 Laps
2017,MotoGP,12,GBR,Silverstone,2293,"Marquez, Marc",Repsol Honda Team,Honda,-1,0,93,ES,173.6,7 Laps
2017,MotoGP,12,GBR,Silverstone,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,169.6,15 Laps
2017,Moto2,12,GBR,Silverstone,2284,"Nakagami, Takaaki",IDEMITSU Honda Team Asia,Kalex,1,25,30,JP,166.1,38'20.883
2017,Moto2,12,GBR,Silverstone,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,2,20,54,IT,166.1,+0.724
2017,Moto2,12,GBR,Silverstone,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Kalex,3,16,21,IT,165.9,+2.678
2017,Moto2,12,GBR,Silverstone,2075,"Luthi, Thomas",CarXpert Interwetten,Kalex,4,13,12,CH,165.8,+4.645
2017,Moto2,12,GBR,Silverstone,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,5,11,42,IT,165.4,+9.515
2017,Moto2,12,GBR,Silverstone,2064,"Corsi, Simone",Speed Up Racing,Speed Up,6,10,24,IT,165.4,+9.955
2017,Moto2,12,GBR,Silverstone,2569,"Manzi, Stefano",SKY Racing Team VR46,Kalex,7,9,62,IT,165.4,+10.402
2017,Moto2,12,GBR,Silverstone,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,8,8,44,PT,165.4,+10.463
2017,Moto2,12,GBR,Silverstone,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,9,7,41,ZA,165.3,+10.762
2017,Moto2,12,GBR,Silverstone,2245,"Aegerter, Dominique",Kiefer Racing,Suter,10,6,77,CH,165.3,+11.454
2017,Moto2,12,GBR,Silverstone,2520,"Marini, Luca",Forward Racing Team,Kalex,11,5,10,IT,165.2,+12.787
2017,Moto2,12,GBR,Silverstone,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,12,4,97,ES,165.2,+13.022
2017,Moto2,12,GBR,Silverstone,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,13,3,9,ES,164.8,+19.990
2017,Moto2,12,GBR,Silverstone,2475,"Marquez, Alex","EG 0,0 Marc VDS",Kalex,14,2,73,ES,164.6,+21.751
2017,Moto2,12,GBR,Silverstone,2291,"Pons, Axel",RW Racing GP,Kalex,15,1,49,ES,164.5,+22.174
2017,Moto2,12,GBR,Silverstone,2563,"Quartararo, Fabio",Pons HP40,Kalex,16,0,40,FR,164.4,+24.145
2017,Moto2,12,GBR,Silverstone,2459,"Syahrin, Hafizh",Petronas Raceline Malaysia,Kalex,17,0,55,MY,164.3,+25.010
2017,Moto2,12,GBR,Silverstone,2387,"Viñales, Isaac",BE-A-VIP SAG Team,Kalex,18,0,32,ES,164.2,+26.711
2017,Moto2,12,GBR,Silverstone,2530,"Nagashima, Tetsuta",Teluru SAG Team,Kalex,19,0,45,JP,163.9,+30.680
2017,Moto2,12,GBR,Silverstone,2553,"Gardner, Remy",Tech 3 Racing,Tech 3,20,0,87,AU,163.9,+30.825
2017,Moto2,12,GBR,Silverstone,2620,"Roberts, Joe",AGR Team,Kalex,21,0,20,US,163.6,+34.698
2017,Moto2,12,GBR,Silverstone,2539,"Pons, Edgar",Pons HP40,Kalex,22,0,57,ES,163.6,+35.502
2017,Moto2,12,GBR,Silverstone,2507,"Locatelli, Andrea",Italtrans Racing Team,Kalex,23,0,5,IT,163.7,+35.988
2017,Moto2,12,GBR,Silverstone,1981,"De Angelis, Alex",Tasca Racing Scuderia Moto2,Kalex,24,0,15,SM,163.3,+38.943
2017,Moto2,12,GBR,Silverstone,2624,"Dixon, Jake",Dynavolt Intact GP,Suter,25,0,94,GB,163.0,+44.079
2017,Moto2,12,GBR,Silverstone,2615,"Fernandez, Augusto",Speed Up Racing,Speed Up,26,0,37,ES,163.0,+44.197
2017,Moto2,12,GBR,Silverstone,2485,"Raffin, Jesko",Garage Plus Interwetten,Kalex,27,0,2,CH,162.8,+46.849
2017,Moto2,12,GBR,Silverstone,2579,"Pawi, Khairul Idham",IDEMITSU Honda Team Asia,Kalex,28,0,89,MY,162.8,+47.110
2017,Moto2,12,GBR,Silverstone,2502,"Baldassarri, Lorenzo",Forward Racing Team,Kalex,29,0,7,IT,161.6,+1'04.182
2017,Moto2,12,GBR,Silverstone,2614,"Mackenzie, Tarran",Kiefer Racing,Suter,30,0,6,GB,159.7,+1'32.304
2017,Moto2,12,GBR,Silverstone,2157,"Cortese, Sandro",Dynavolt Intact GP,Suter,-1,0,11,DE,164.0,5 Laps
2017,Moto2,12,GBR,Silverstone,2597,"Lecuona, Iker",Garage Plus Interwetten,Kalex,-1,0,27,ES,154.5,11 Laps
2017,Moto3,12,GBR,Silverstone,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,1,25,44,ES,157.8,35'53.028
2017,Moto3,12,GBR,Silverstone,2535,"Bastianini, Enea","Estrella Galicia 0,0",Honda,2,20,33,IT,157.8,+0.063
2017,Moto3,12,GBR,Silverstone,2564,"Martin, Jorge",Del Conca Gresini Moto3,Honda,3,16,88,ES,157.8,+0.111
2017,Moto3,12,GBR,Silverstone,2541,"Rodrigo, Gabriel",RBA BOE Racing Team,KTM,4,13,19,AR,157.8,+0.232
2017,Moto3,12,GBR,Silverstone,2585,"Mir, Joan",Leopard Racing,Honda,5,11,36,ES,157.8,+0.455
2017,Moto3,12,GBR,Silverstone,2504,"Loi, Livio",Leopard Racing,Honda,6,10,11,BE,157.8,+0.520
2017,Moto3,12,GBR,Silverstone,2470,"Fenati, Romano",Marinelli Rivacold Snipers,Honda,7,9,5,IT,157.7,+0.678
2017,Moto3,12,GBR,Silverstone,2509,"Migno, Andrea",SKY Racing Team VR46,KTM,8,8,16,IT,157.7,+0.702
2017,Moto3,12,GBR,Silverstone,2494,"Oettl, Philipp",Südmetall Schedl GP Racing,KTM,9,7,65,DE,157.7,+1.200
2017,Moto3,12,GBR,Silverstone,2587,"Di Giannantonio, Fabio",Del Conca Gresini Moto3,Honda,10,6,21,IT,157.7,+1.461
2017,Moto3,12,GBR,Silverstone,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,11,5,24,JP,157.7,+1.755
2017,Moto3,12,GBR,Silverstone,2592,"Norrodin, Adam",SIC Racing Team,Honda,12,4,7,MY,157.6,+2.055
2017,Moto3,12,GBR,Silverstone,2423,"Mcphee, John",British Talent Team,Honda,13,3,17,GB,157.6,+2.196
2017,Moto3,12,GBR,Silverstone,2609,"Atiratphuvapat, Nakarin",Honda Team Asia,Honda,14,2,41,TH,157.5,+3.812
2017,Moto3,12,GBR,Silverstone,2581,"Pagliani, Manuel",CIP,Mahindra,15,1,96,IT,157.5,+3.860
2017,Moto3,12,GBR,Silverstone,2473,"Antonelli, Niccolò",Red Bull KTM Ajo,KTM,16,0,23,IT,157.5,+4.292
2017,Moto3,12,GBR,Silverstone,2574,"Dalla Porta, Lorenzo",Aspar Mahindra Moto3,Mahindra,17,0,48,IT,157.5,+4.560
2017,Moto3,12,GBR,Silverstone,2603,"Sasaki, Ayumu",SIC Racing Team,Honda,18,0,71,JP,157.6,+4.582
2017,Moto3,12,GBR,Silverstone,2567,"Bezzecchi, Marco",CIP,Mahindra,19,0,12,IT,157.5,+4.678
2017,Moto3,12,GBR,Silverstone,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,20,0,8,IT,157.5,+4.597
2017,Moto3,12,GBR,Silverstone,2625,"Booth-Amos, Tom",City Lifting/RS Racing,KTM,21,0,69,GB,156.7,+15.242
2017,Moto3,12,GBR,Silverstone,2506,"Danilo, Jules",Marinelli Rivacold Snipers,Honda,22,0,95,FR,156.7,+15.552
2017,Moto3,12,GBR,Silverstone,2364,"Kornfeil, Jakub",Peugeot MC Saxoprint,Peugeot,23,0,84,CZ,156.7,+17.687
2017,Moto3,12,GBR,Silverstone,2612,"Pulkkinen, Patrik",Peugeot MC Saxoprint,Peugeot,24,0,4,FI,156.4,+18.671
2017,Moto3,12,GBR,Silverstone,2611,"Arbolino, Tony",SIC58 Squadra Corse,Honda,25,0,14,IT,156.6,+19.339
2017,Moto3,12,GBR,Silverstone,2523,"Herrera, Maria",AGR Team,KTM,26,0,6,ES,156.4,+21.434
2017,Moto3,12,GBR,Silverstone,2561,"Arenas, Albert",Aspar Mahindra Moto3,Mahindra,27,0,75,ES,156.7,+22.584
2017,Moto3,12,GBR,Silverstone,2487,"Guevara, Juan Francisco",RBA BOE Racing Team,KTM,-1,0,58,ES,157.7,1 Lap
2017,Moto3,12,GBR,Silverstone,2590,"Bendsneyder, Bo",Red Bull KTM Ajo,KTM,-1,0,64,NL,157.7,1 Lap
2017,Moto3,12,GBR,Silverstone,2626,"Archer, Jake",City Lifting/RS Racing,KTM,-1,0,47,GB,154.8,3 Laps
2017,Moto3,12,GBR,Silverstone,2540,"Ramirez, Marcos",Platinum Bay Real Estate,KTM,-1,0,42,ES,157.6,4 Laps
2017,Moto3,12,GBR,Silverstone,2610,"Toba, Kaito",Honda Team Asia,Honda,-1,0,27,JP,154.9,7 Laps
2017,Moto3,12,GBR,Silverstone,2622,"Masia, Jaume",Platinum Bay Real Estate,KTM,-1,0,15,ES,157.0,11 Laps
2017,MotoGP,13,RSM,Misano,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,140.0,50'41.565
2017,MotoGP,13,RSM,Misano,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,2,20,9,IT,139.9,+1.192
2017,MotoGP,13,RSM,Misano,2055,"Dovizioso, Andrea",Ducati Team,Ducati,3,16,4,IT,139.5,+11.706
2017,MotoGP,13,RSM,Misano,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,4,13,25,ES,139.2,+16.559
2017,MotoGP,13,RSM,Misano,2107,"Pirro, Michele",Ducati Team,Ducati,5,11,51,IT,139.1,+19.499
2017,MotoGP,13,RSM,Misano,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,6,10,43,AU,138.9,+24.882
2017,MotoGP,13,RSM,Misano,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,7,9,45,GB,138.5,+33.872
2017,MotoGP,13,RSM,Misano,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,8,8,42,ES,138.4,+34.662
2017,MotoGP,13,RSM,Misano,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,9,7,94,DE,137.6,+54.082
2017,MotoGP,13,RSM,Misano,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,10,6,38,GB,137.4,+57.964
2017,MotoGP,13,RSM,Misano,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,11,5,44,ES,137.3,+1'00.440
2017,MotoGP,13,RSM,Misano,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,12,4,19,ES,136.5,+1'17.356
2017,MotoGP,13,RSM,Misano,2425,"Crutchlow, Cal",LCR Honda,Honda,13,3,35,GB,135.7,+1'35.588
2017,MotoGP,13,RSM,Misano,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,14,2,26,ES,135.6,+1'38.857
2017,MotoGP,13,RSM,Misano,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,15,1,5,FR,134.6,+2'02.212
2017,MotoGP,13,RSM,Misano,2562,"Baz, Loris",Reale Avintia Racing,Ducati,16,0,76,FR,134.3,1 Lap
2017,MotoGP,13,RSM,Misano,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,17,0,17,CZ,133.1,1 Lap
2017,MotoGP,13,RSM,Misano,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,-1,0,53,ES,136.4,9 Laps
2017,MotoGP,13,RSM,Misano,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,136.1,12 Laps
2017,MotoGP,13,RSM,Misano,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,-1,0,22,GB,137.1,13 Laps
2017,MotoGP,13,RSM,Misano,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,137.4,15 Laps
2017,MotoGP,13,RSM,Misano,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,-1,0,8,ES,137.4,17 Laps
2017,MotoGP,13,RSM,Misano,2058,"Lorenzo, Jorge",Ducati Team,Ducati,-1,0,99,ES,138.5,22 Laps
2017,Moto2,13,RSM,Misano,2075,"Luthi, Thomas",CarXpert Interwetten,Kalex,1,25,12,CH,127.5,51'41.109
2017,Moto2,13,RSM,Misano,2459,"Syahrin, Hafizh",Petronas Raceline Malaysia,Kalex,2,20,55,MY,127.2,+6.475
2017,Moto2,13,RSM,Misano,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,3,16,42,IT,126.7,+19.823
2017,Moto2,13,RSM,Misano,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,4,13,41,ZA,126.6,+22.449
2017,Moto2,13,RSM,Misano,2157,"Cortese, Sandro",Dynavolt Intact GP,Suter,5,11,11,DE,125.9,+40.021
2017,Moto2,13,RSM,Misano,2563,"Quartararo, Fabio",Pons HP40,Kalex,6,10,40,FR,125.9,+41.707
2017,Moto2,13,RSM,Misano,2064,"Corsi, Simone",Speed Up Racing,Speed Up,7,9,24,IT,125.3,+55.526
2017,Moto2,13,RSM,Misano,2579,"Pawi, Khairul Idham",IDEMITSU Honda Team Asia,Kalex,8,8,89,MY,125.1,+1'00.095
2017,Moto2,13,RSM,Misano,2485,"Raffin, Jesko",Garage Plus Interwetten,Kalex,9,7,2,CH,124.5,+1'18.792
2017,Moto2,13,RSM,Misano,2284,"Nakagami, Takaaki",IDEMITSU Honda Team Asia,Kalex,10,6,30,JP,123.9,+1'31.048
2017,Moto2,13,RSM,Misano,1981,"De Angelis, Alex",Dynavolt Intact GP,Suter,11,5,15,SM,122.3,1 Lap
2017,Moto2,13,RSM,Misano,2553,"Gardner, Remy",Tech 3 Racing,Tech 3,12,4,87,AU,121.6,1 Lap
2017,Moto2,13,RSM,Misano,2530,"Nagashima, Tetsuta",Teluru SAG Team,Kalex,13,3,45,JP,119.6,1 Lap
2017,Moto2,13,RSM,Misano,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,14,2,97,ES,119.6,1 Lap
2017,Moto2,13,RSM,Misano,2551,"Fuligni, Federico",Forward Junior Team,Kalex,15,1,22,IT,118.5,1 Lap
2017,Moto2,13,RSM,Misano,2245,"Aegerter, Dominique",Kiefer Racing,Suter,-5,0,77,CH,,0 Lap
2017,Moto2,13,RSM,Misano,2569,"Manzi, Stefano",SKY Racing Team VR46,Kalex,-1,0,62,IT,125.2,4 Laps
2017,Moto2,13,RSM,Misano,2620,"Roberts, Joe",AGR Team,Kalex,-1,0,20,US,124.1,14 Laps
2017,Moto2,13,RSM,Misano,2507,"Locatelli, Andrea",Italtrans Racing Team,Kalex,-1,0,5,IT,124.1,15 Laps
2017,Moto2,13,RSM,Misano,2597,"Lecuona, Iker",Garage Plus Interwetten,Kalex,-1,0,27,ES,122.4,15 Laps
2017,Moto2,13,RSM,Misano,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,-1,0,44,PT,112.6,16 Laps
2017,Moto2,13,RSM,Misano,2388,"Simeon, Xavier",Tasca Racing Scuderia Moto2,Kalex,-1,0,19,BE,124.3,17 Laps
2017,Moto2,13,RSM,Misano,2615,"Fernandez, Augusto",Speed Up Racing,Speed Up,-1,0,37,ES,124.0,17 Laps
2017,Moto2,13,RSM,Misano,2387,"Viñales, Isaac",BE-A-VIP SAG Team,Kalex,-1,0,32,ES,122.5,19 Laps
2017,Moto2,13,RSM,Misano,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,-1,0,9,ES,122.6,21 Laps
2017,Moto2,13,RSM,Misano,2539,"Pons, Edgar",Pons HP40,Kalex,-1,0,57,ES,108.1,21 Laps
2017,Moto2,13,RSM,Misano,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Kalex,-1,0,21,IT,125.5,23 Laps
2017,Moto2,13,RSM,Misano,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,-1,0,54,IT,122.7,24 Laps
2017,Moto2,13,RSM,Misano,2502,"Baldassarri, Lorenzo",Forward Racing Team,Kalex,-1,0,7,IT,122.2,24 Laps
2017,Moto2,13,RSM,Misano,2614,"Mackenzie, Tarran",Kiefer Racing,Suter,-1,0,6,GB,95.7,25 Laps
2017,Moto2,13,RSM,Misano,2520,"Marini, Luca",Forward Racing Team,Kalex,-4,0,10,IT,,0 Lap
2017,Moto3,13,RSM,Misano,2470,"Fenati, Romano",Marinelli Rivacold Snipers,Honda,1,25,5,IT,125.6,46'24.290
2017,Moto3,13,RSM,Misano,2585,"Mir, Joan",Leopard Racing,Honda,2,20,36,ES,124.3,+28.594
2017,Moto3,13,RSM,Misano,2587,"Di Giannantonio, Fabio",Del Conca Gresini Moto3,Honda,3,16,21,IT,123.9,+39.035
2017,Moto3,13,RSM,Misano,2494,"Oettl, Philipp",Südmetall Schedl GP Racing,KTM,4,13,65,DE,123.2,+55.591
2017,Moto3,13,RSM,Misano,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,5,11,8,IT,122.9,+1'02.433
2017,Moto3,13,RSM,Misano,2590,"Bendsneyder, Bo",Red Bull KTM Ajo,KTM,6,10,64,NL,122.6,+1'09.312
2017,Moto3,13,RSM,Misano,2364,"Kornfeil, Jakub",Peugeot MC Saxoprint,Peugeot,7,9,84,CZ,122.5,+1'09.984
2017,Moto3,13,RSM,Misano,2561,"Arenas, Albert",Aspar Mahindra Moto3,Mahindra,8,8,75,ES,122.4,+1'13.420
2017,Moto3,13,RSM,Misano,2509,"Migno, Andrea",SKY Racing Team VR46,KTM,9,7,16,IT,122.0,+1'22.747
2017,Moto3,13,RSM,Misano,2622,"Masia, Jaume",Platinum Bay Real Estate,KTM,10,6,15,ES,121.6,+1'32.446
2017,Moto3,13,RSM,Misano,2581,"Pagliani, Manuel",CIP,Mahindra,11,5,96,IT,121.3,+1'39.088
2017,Moto3,13,RSM,Misano,2540,"Ramirez, Marcos",Platinum Bay Real Estate,KTM,12,4,42,ES,121.3,+1'39.925
2017,Moto3,13,RSM,Misano,2598,"Fabbri, Alex",Minimoto Portomaggiore,Mahindra,13,3,57,SM,119.0,1 Lap
2017,Moto3,13,RSM,Misano,2535,"Bastianini, Enea","Estrella Galicia 0,0",Honda,14,2,33,IT,117.8,1 Lap
2017,Moto3,13,RSM,Misano,2574,"Dalla Porta, Lorenzo",Aspar Mahindra Moto3,Mahindra,15,1,48,IT,116.6,1 Lap
2017,Moto3,13,RSM,Misano,2612,"Pulkkinen, Patrik",Peugeot MC Saxoprint,Peugeot,-1,0,4,FI,121.0,1 Lap
2017,Moto3,13,RSM,Misano,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,-1,0,44,ES,124.3,3 Laps
2017,Moto3,13,RSM,Misano,2627,"Zannoni, Kevin",Althea Racing,KTM,-1,0,51,IT,119.0,4 Laps
2017,Moto3,13,RSM,Misano,2610,"Toba, Kaito",Honda Team Asia,Honda,-1,0,27,JP,121.0,5 Laps
2017,Moto3,13,RSM,Misano,2473,"Antonelli, Niccolò",Red Bull KTM Ajo,KTM,-1,0,23,IT,119.6,6 Laps
2017,Moto3,13,RSM,Misano,2611,"Arbolino, Tony",SIC58 Squadra Corse,Honda,-1,0,14,IT,122.4,8 Laps
2017,Moto3,13,RSM,Misano,2603,"Sasaki, Ayumu",SIC Racing Team,Honda,-1,0,71,JP,123.5,10 Laps
2017,Moto3,13,RSM,Misano,2567,"Bezzecchi, Marco",CIP,Mahindra,-1,0,12,IT,121.8,10 Laps
2017,Moto3,13,RSM,Misano,2564,"Martin, Jorge",Del Conca Gresini Moto3,Honda,-1,0,88,ES,124.5,14 Laps
2017,Moto3,13,RSM,Misano,2487,"Guevara, Juan Francisco",RBA BOE Racing Team,KTM,-1,0,58,ES,123.3,15 Laps
2017,Moto3,13,RSM,Misano,2423,"Mcphee, John",British Talent Team,Honda,-1,0,17,GB,122.8,16 Laps
2017,Moto3,13,RSM,Misano,2506,"Danilo, Jules",Marinelli Rivacold Snipers,Honda,-1,0,95,FR,122.5,16 Laps
2017,Moto3,13,RSM,Misano,2592,"Norrodin, Adam",SIC Racing Team,Honda,-1,0,7,MY,121.7,18 Laps
2017,Moto3,13,RSM,Misano,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,-1,0,24,JP,120.7,20 Laps
2017,Moto3,13,RSM,Misano,2609,"Atiratphuvapat, Nakarin",Honda Team Asia,Honda,-1,0,41,TH,120.6,20 Laps
2017,Moto3,13,RSM,Misano,2541,"Rodrigo, Gabriel",RBA BOE Racing Team,KTM,-1,0,19,AR,120.1,21 Laps
2017,MotoGP,14,ARA,Aragón,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,166.3,42'06.816
2017,MotoGP,14,ARA,Aragón,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,2,20,26,ES,166.3,+0.879
2017,MotoGP,14,ARA,Aragón,2058,"Lorenzo, Jorge",Ducati Team,Ducati,3,16,99,ES,166.2,+2.028
2017,MotoGP,14,ARA,Aragón,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,4,13,25,ES,166.0,+5.256
2017,MotoGP,14,ARA,Aragón,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,5,11,46,IT,165.9,+5.882
2017,MotoGP,14,ARA,Aragón,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,6,10,41,ES,165.9,+6.962
2017,MotoGP,14,ARA,Aragón,2055,"Dovizioso, Andrea",Ducati Team,Ducati,7,9,4,IT,165.8,+7.455
2017,MotoGP,14,ARA,Aragón,2059,"Bautista, Alvaro",Pull&Bear Aspar Team,Ducati,8,8,19,ES,165.8,+7.910
2017,MotoGP,14,ARA,Aragón,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,9,7,5,FR,165.5,+13.002
2017,MotoGP,14,ARA,Aragón,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,10,6,44,ES,165.4,+14.075
2017,MotoGP,14,ARA,Aragón,2037,"Kallio, Mika",Red Bull KTM Factory Racing,KTM,11,5,36,FI,165.2,+17.192
2017,MotoGP,14,ARA,Aragón,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,12,4,29,IT,165.0,+20.632
2017,MotoGP,14,ARA,Aragón,2445,"Miller, Jack","EG 0,0 Marc VDS",Honda,13,3,43,AU,164.8,+23.886
2017,MotoGP,14,ARA,Aragón,2288,"Redding, Scott",OCTO Pramac Racing,Ducati,14,2,45,GB,164.7,+25.523
2017,MotoGP,14,ARA,Aragón,2202,"Rabat, Tito","EG 0,0 Marc VDS",Honda,15,1,53,ES,164.6,+26.082
2017,MotoGP,14,ARA,Aragón,2315,"Folger, Jonas",Monster Yamaha Tech 3,Yamaha,16,0,94,DE,164.3,+30.302
2017,MotoGP,14,ARA,Aragón,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,17,0,42,ES,164.2,+31.874
2017,MotoGP,14,ARA,Aragón,2052,"Barbera, Hector",Reale Avintia Racing,Ducati,18,0,8,ES,164.2,+31.948
2017,MotoGP,14,ARA,Aragón,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,19,0,38,GB,164.0,+36.296
2017,MotoGP,14,ARA,Aragón,2464,"Petrucci, Danilo",OCTO Pramac Racing,Ducati,20,0,9,IT,163.9,+37.842
2017,MotoGP,14,ARA,Aragón,2562,"Baz, Loris",Reale Avintia Racing,Ducati,21,0,76,FR,163.2,+47.599
2017,MotoGP,14,ARA,Aragón,2532,"Lowes, Sam",Aprilia Racing Team Gresini,Aprilia,22,0,22,GB,163.2,+47.647
2017,MotoGP,14,ARA,Aragón,2425,"Crutchlow, Cal",LCR Honda,Honda,-1,0,35,GB,165.5,7 Laps
2017,MotoGP,14,ARA,Aragón,2160,"Abraham, Karel",Pull&Bear Aspar Team,Ducati,-1,0,17,CZ,156.8,13 Laps
2017,Moto2,14,ARA,Aragón,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Kalex,1,25,21,IT,159.2,40'09.904
2017,Moto2,14,ARA,Aragón,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,2,20,54,IT,159.2,+0.145
2017,Moto2,14,ARA,Aragón,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,3,16,44,PT,159.2,+0.577
2017,Moto2,14,ARA,Aragón,2075,"Luthi, Thomas",CarXpert Interwetten,Kalex,4,13,12,CH,158.9,+4.181
2017,Moto2,14,ARA,Aragón,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,5,11,41,ZA,158.9,+4.331
2017,Moto2,14,ARA,Aragón,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,6,10,9,ES,158.7,+7.328
2017,Moto2,14,ARA,Aragón,2064,"Corsi, Simone",Speed Up Racing,Speed Up,7,9,24,IT,158.7,+7.597
2017,Moto2,14,ARA,Aragón,2284,"Nakagami, Takaaki",IDEMITSU Honda Team Asia,Kalex,8,8,30,JP,158.7,+7.630
2017,Moto2,14,ARA,Aragón,2157,"Cortese, Sandro",Dynavolt Intact GP,Suter,9,7,11,DE,158.5,+10.973
2017,Moto2,14,ARA,Aragón,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,10,6,42,IT,158.4,+12.657
2017,Moto2,14,ARA,Aragón,2563,"Quartararo, Fabio",Pons HP40,Kalex,11,5,40,FR,158.4,+12.904
2017,Moto2,14,ARA,Aragón,2245,"Aegerter, Dominique",Kiefer Racing,Suter,12,4,77,CH,158.2,+16.107
2017,Moto2,14,ARA,Aragón,2502,"Baldassarri, Lorenzo",Forward Racing Team,Kalex,13,3,7,IT,157.8,+21.243
2017,Moto2,14,ARA,Aragón,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,14,2,97,ES,157.8,+21.314
2017,Moto2,14,ARA,Aragón,2569,"Manzi, Stefano",SKY Racing Team VR46,Kalex,15,1,62,IT,157.7,+22.583
